Tfc,Pa_des,Pc_des,Sa,Sc,Phi_a_des,Phi_c_des,epsilon_gdl,tau,epsilon_mc,epsilon_c,e,Re,i0_c_ref,kappa_co,kappa_c,a_slim,b_slim,a_switch,start_in_range,early_values_in_range,monotonic,aprox_monotonic,classification
3.423419394307305765e+02,2.933692786935624317e+05,2.733692786935624317e+05,1.300000000000000044e+00,2.539080523859844618e+00,5.000000000000000000e-01,6.569277016485099985e-01,7.967068166429766007e-01,2.202509642699285397e+00,3.271489093270548154e-01,2.140376190370282261e-01,5.000000000000000000e+00,4.366713846921921339e-06,2.744858053400761833e+02,1.744378097766580638e+01,5.138391964109876398e+01,9.971997517372633846e-01,1.495989435583404414e-01,9.552810101051949498e-01,False,False,True,True,invalid
3.414605696561570198e+02,2.349488180875754624e+05,2.149488180875754624e+05,1.300000000000000044e+00,1.552842656727082549e+00,5.000000000000000000e-01,5.011954160202990449e-01,7.837344031872088834e-01,3.285533142627155900e+00,3.380381990550640481e-01,2.966462624657155711e-01,4.000000000000000000e+00,8.963486832380294829e-07,4.198003157233466709e+02,1.809362664709465207e+01,9.950749873124840406e+01,4.059992730791217030e-01,5.557555330942003380e-01,6.300784947411953718e-01,False,False,True,True,invalid
3.607231293366219802e+02,2.263482296001152718e+05,2.063482296001152718e+05,1.300000000000000044e+00,2.145396243894267307e+00,5.000000000000000000e-01,2.837401598329672980e-01,6.475254933443315153e-01,2.380540348454495359e+00,1.885496371202452226e-01,2.406352766897215389e-01,4.000000000000000000e+00,4.388643984198570882e-06,3.201288643927155135e+02,2.854440187391293904e+01,8.344788857684834582e+00,3.568663299770766795e-01,4.453906306742944077e-01,7.512088786860278145e-01,False,False,True,True,invalid
3.369650199515214126e+02,2.178698666309410764e+05,2.158698666309410764e+05,1.300000000000000044e+00,2.244864555239658443e+00,5.000000000000000000e-01,6.385109897726135575e-01,7.573829145013766251e-01,2.708376627566005723e+00,3.715816839816490358e-01,2.830453653028396355e-01,3.000000000000000000e+00,4.745902094233238919e-06,4.381015238174474575e+02,1.075764507831562433e+01,5.293976783423264010e+01,8.224497114556965638e-01,5.678947298646833675e-01,5.265795407261415761e-02,False,False,True,True,invalid
3.598232277050024095e+02,2.402209579199522850e+05,2.202209579199522850e+05,1.300000000000000044e+00,1.655830910666951983e+00,5.000000000000000000e-01,3.182975552270602693e-01,7.455113489582396724e-01,3.894147075731592800e+00,1.602557454784002133e-01,2.108908237609533609e-01,3.000000000000000000e+00,3.456071625947952392e-06,2.240605667025969581e+02,4.166359485588438716e+00,9.312293463455459630e+01,1.230939056079490002e-02,9.803369647682104171e-01,6.233043757752130265e-01,False,False,True,True,invalid
3.455666181479970760e+02,1.989351542666573077e+05,1.789351542666573077e+05,1.300000000000000044e+00,1.448065097912584198e+00,5.000000000000000000e-01,3.211317515213085727e-01,6.542460603944492137e-01,3.938364023066860842e+00,3.476673579848567064e-01,2.897824354706183270e-01,4.000000000000000000e+00,2.813405514955520422e-06,1.601301588772292348e+02,1.247931437490632156e+01,1.073029191087289469e+01,8.278765249614651323e-01,6.388872731639244629e-01,8.914324609507356945e-01,False,False,True,True,invalid
3.351178010285100299e+02,2.770292966905907961e+05,2.570292966905907961e+05,1.300000000000000044e+00,1.654427003926580708e+00,5.000000000000000000e-01,3.415713190019540324e-01,6.558908723215216563e-01,1.201241462767939749e+00,1.767784222375321790e-01,2.914293565690532217e-01,3.000000000000000000e+00,2.821719502806663606e-06,2.378956802736660947e+01,3.744603140074207914e+01,9.405180866880337476e+01,9.098810918609335774e-01,5.520273818473522276e-01,4.190280211520008846e-01,False,False,True,True,invalid
3.367903084680663710e+02,2.543409726954950020e+05,2.343409726954950020e+05,1.300000000000000044e+00,2.355645007030510829e+00,5.000000000000000000e-01,6.150649045617569977e-01,7.269980700066307477e-01,2.130699791613550609e+00,1.733087371897079620e-01,2.805224767896268290e-01,5.000000000000000000e+00,1.972402358651161062e-06,2.092267789189874705e+01,2.457177161862852088e+01,6.720937043084234119e+01,5.797588865153406879e-01,7.190205885996748814e-01,6.945550235192874400e-01,False,False,True,True,invalid
3.485417969726139518e+02,2.393991719000012672e+05,2.193991719000012672e+05,1.300000000000000044e+00,2.194270953880037123e+00,5.000000000000000000e-01,4.817926480178972293e-01,6.929300277585370704e-01,1.287412590049243466e+00,1.710166286510455269e-01,1.638038976687718473e-01,4.000000000000000000e+00,1.036477228403091469e-06,8.241998940262527640e+01,3.365342883710816579e+01,4.258629363178469873e+01,5.925936820093223867e-01,5.280384918655063320e-01,9.063727122482025944e-01,False,False,True,True,invalid
3.466480767754537737e+02,1.543527812976461428e+05,1.343527812976461428e+05,1.300000000000000044e+00,1.763031923531992229e+00,5.000000000000000000e-01,4.431236705338057469e-01,7.780645327612975004e-01,1.475782174925913015e+00,1.671491366478794760e-01,2.845234725422101096e-01,4.000000000000000000e+00,8.176913964748382463e-07,2.717476581858638269e+02,3.308263715613376377e+01,8.204289347841928759e+00,3.630038443412352822e-01,2.855559077504258442e-02,1.806232695081859685e-01,False,False,True,True,invalid
3.382693778355970835e+02,2.229947002640065621e+05,2.209947002640065621e+05,1.300000000000000044e+00,2.654907355344829689e+00,5.000000000000000000e-01,6.144162632215264264e-01,6.786747052789923185e-01,1.810343439271597354e+00,3.743307779798194512e-01,1.869020155781422610e-01,4.000000000000000000e+00,4.720326209347018422e-06,4.114133742312473601e+02,7.842433340772896777e+00,9.395500321314291625e+01,1.377470632367439884e-01,8.351811209231324584e-01,6.223429918196938804e-01,False,False,True,True,invalid
3.523781815499843333e+02,1.941701020324735728e+05,1.921701020324735728e+05,1.300000000000000044e+00,2.356502549162715177e+00,5.000000000000000000e-01,4.796208662985810278e-01,6.634806329158331462e-01,3.013821935507325911e+00,3.048360512647501630e-01,2.293510610920682646e-01,3.000000000000000000e+00,1.662935883455716889e-06,2.202638397586488281e+02,1.395199633589620980e+01,6.844463786332187283e+01,4.752197676935961956e-01,5.892278809907738335e-01,5.440116633282601200e-01,False,False,True,True,invalid
3.477250147351965666e+02,1.847537590097671491e+05,1.647537590097671491e+05,1.300000000000000044e+00,1.523293248054689908e+00,5.000000000000000000e-01,3.332572357624923876e-01,5.745752461500666097e-01,3.345768789710245272e+00,2.650952657692229875e-01,2.920616487032539066e-01,5.000000000000000000e+00,1.717529410719871522e-06,1.659123897112222323e+02,2.336863797328780379e+01,8.164396676533344532e+01,8.462723582646414222e-01,8.644732312979146460e-01,3.016571889253142347e-01,False,False,True,True,invalid
3.335203460719109785e+02,2.393196323513955867e+05,2.193196323513955867e+05,1.300000000000000044e+00,2.849923195372178863e+00,5.000000000000000000e-01,4.225466605210895787e-01,7.686655860433231346e-01,3.669669640834609670e+00,3.390609750963782254e-01,2.129781584917698756e-01,4.000000000000000000e+00,1.437515308260917750e-06,7.724774848928925053e+01,1.270994217591125874e+01,1.764216358489244740e+01,2.261093071491997175e-01,4.373534678903631678e-01,1.818185866185407507e-01,False,False,True,True,invalid
3.382278528334528005e+02,2.868046858720396413e+05,2.668046858720396413e+05,1.300000000000000044e+00,2.683920898134894983e+00,5.000000000000000000e-01,6.697201858706195443e-01,5.506026366591948440e-01,2.883426481164364397e+00,3.853848528750358216e-01,2.983335066597581076e-01,5.000000000000000000e+00,2.110195144414902040e-06,3.540352717535809575e+02,3.156086113710370000e+01,8.832544478752620876e+01,5.086658101658365627e-01,9.669425841164627222e-01,5.954982935909085562e-01,False,False,True,True,invalid
3.368192034587297030e+02,1.329011899232961005e+05,1.129011899232961005e+05,1.300000000000000044e+00,1.364997998664403855e+00,5.000000000000000000e-01,2.187095685756182961e-01,7.815486554033490574e-01,2.247147188344961855e+00,1.687652673344079146e-01,2.417244995530946627e-01,3.000000000000000000e+00,3.768725923895835736e-06,2.273325897296421090e+02,3.184635422060371468e+01,5.616288008045082591e+01,5.217407667386537717e-01,2.260017151795965240e-01,9.354201505420945972e-01,False,False,True,True,invalid
3.550289591373581857e+02,1.745535518322187418e+05,1.545535518322187418e+05,1.300000000000000044e+00,1.808763568128073373e+00,5.000000000000000000e-01,1.865709221353051284e-01,6.875428826292739881e-01,1.813732878223519140e+00,3.127885603848724605e-01,2.143457078610808142e-01,4.000000000000000000e+00,4.350719864368438759e-06,3.083347097005644173e+02,3.672341220388386773e+01,7.905222111731869461e+01,1.382936857681257500e-02,4.921825017480919717e-01,9.257243516460423871e-01,False,False,True,True,invalid
3.370487860774986189e+02,1.661402692273316497e+05,1.461402692273316497e+05,1.300000000000000044e+00,2.363737743211877351e+00,5.000000000000000000e-01,3.444648932550837261e-01,7.483440515583319463e-01,2.501113421276239812e+00,3.444436047084995511e-01,2.951191666641717060e-01,4.000000000000000000e+00,2.171291289925575268e-06,4.428029757194585727e+02,2.342666657732105406e+01,4.703598814144406504e+01,1.718557971034601339e-01,6.034282089945823824e-01,3.715568191914784824e-01,False,False,True,True,invalid
3.411649534542976880e+02,1.511809331644401536e+05,1.311809331644401536e+05,1.300000000000000044e+00,1.553502141788313029e+00,5.000000000000000000e-01,1.903582167843095307e-01,7.036175557801225278e-01,2.099919685967160721e+00,1.862897637487872238e-01,2.720680225281776332e-01,4.000000000000000000e+00,1.710724469423294042e-06,3.454900072856116111e+01,1.438353389166654228e+00,1.133641070528230088e+01,1.485703192156693497e-01,3.666171234700600357e-01,9.250157148324481549e-01,False,False,True,True,invalid
3.410873676249275377e+02,1.467906441539606312e+05,1.267906441539606312e+05,1.300000000000000044e+00,2.840164591995187671e+00,5.000000000000000000e-01,4.356585606222322937e-01,6.091229395091505294e-01,2.005570154208006883e+00,2.951888657322055964e-01,2.374609774593419709e-01,3.000000000000000000e+00,4.174504587054252700e-06,2.094601224480431654e+02,2.935912081832698206e+01,1.569714081228383407e+01,1.795067050331655978e-01,7.565764603112473674e-01,9.283117910866384159e-01,False,False,True,True,invalid
3.465150042838072295e+02,2.489131487254013191e+05,2.289131487254013191e+05,1.300000000000000044e+00,2.425253493952267192e+00,5.000000000000000000e-01,3.941166719520208250e-01,5.581289427253867119e-01,2.913743807969900068e+00,3.242560155866109906e-01,2.566931705573837763e-01,4.000000000000000000e+00,8.670898902416229133e-07,7.865749004792341736e+01,3.632216932090706507e+01,7.848806753184854301e+01,4.889698217035003402e-01,1.982426340507252027e-01,2.091527862901766399e-01,False,False,True,True,invalid
3.461500740175360988e+02,1.582363200001485238e+05,1.382363200001485238e+05,1.300000000000000044e+00,2.949953597065278821e+00,5.000000000000000000e-01,6.583187968976885740e-01,6.055247906296287175e-01,2.320276795221966282e+00,3.921218782563754557e-01,2.027282341742428218e-01,3.000000000000000000e+00,1.874354215860366982e-06,3.151517694340356712e+01,1.909708902803021502e+01,6.534835900804397113e+01,1.712934244972840747e-01,5.913648332233737565e-02,9.965896572319958846e-01,False,False,True,True,invalid
3.557993570681819619e+02,1.793461140152108856e+05,1.593461140152108856e+05,1.300000000000000044e+00,2.247050458540048368e+00,5.000000000000000000e-01,3.422647594161561946e-01,7.299011531137176156e-01,1.759580855537323796e+00,3.422779238977189387e-01,1.783198526436380049e-01,4.000000000000000000e+00,2.277177258133888241e-06,1.938741080500861926e+02,1.313751086357326292e+00,4.657319374451032701e+01,3.580672620311214915e-01,2.537218977592718416e-01,4.443116534463112388e-01,False,False,True,True,invalid
3.386590702912644701e+02,2.114251705072824261e+05,1.914251705072824261e+05,1.300000000000000044e+00,1.809202182592478003e+00,5.000000000000000000e-01,3.981100205962033733e-01,6.624897036465130506e-01,2.137168628719866348e+00,1.599511296792174575e-01,2.431941455185639978e-01,5.000000000000000000e+00,4.560006384253502389e-06,2.369537836770884383e+02,2.553623269860604594e+01,1.027000891839336028e+01,5.059210098095678898e-01,8.952752204130356994e-02,7.678953420808456443e-01,False,False,True,True,invalid
3.405719362639982251e+02,1.747916552890139283e+05,1.547916552890139283e+05,1.300000000000000044e+00,2.282892401858906517e+00,5.000000000000000000e-01,4.239813260190885558e-01,5.592306131911608524e-01,1.306795243677955520e+00,2.021735169512664521e-01,1.974131190678963810e-01,5.000000000000000000e+00,4.986662089824677267e-06,3.273073084206811245e+02,3.773738029385695114e+01,6.356188598749005791e+01,1.064107589910409796e-01,4.290050161300279497e-01,3.145805565813727250e-02,False,False,True,True,invalid
3.610936642183244203e+02,2.338058142457135255e+05,2.138058142457135255e+05,1.300000000000000044e+00,1.475792110050107242e+00,5.000000000000000000e-01,2.067036287098627523e-01,6.695422729652517058e-01,1.489589885094014354e+00,2.614445225469830825e-01,2.869703042581532859e-01,4.000000000000000000e+00,3.858551006317138600e-06,3.037561037848631145e+02,3.326734886233513322e+01,9.385293572264039597e+01,3.889211019365128030e-01,1.028964319524675042e-01,4.432952899650897116e-01,False,False,True,True,invalid
3.575969495206421698e+02,1.437939298898065463e+05,1.237939298898065463e+05,1.300000000000000044e+00,2.755248185460362542e+00,5.000000000000000000e-01,2.831578265707421771e-01,6.385972284031795621e-01,1.470349019738406593e+00,2.664210594603097504e-01,2.464970009144107355e-01,5.000000000000000000e+00,2.120477418303489679e-06,1.572612738527964211e+02,5.424571372270365011e+00,9.231250564652818014e+01,9.647887768398381025e-01,2.563635150269174545e-01,3.062080602735748891e-01,False,False,True,True,invalid
3.498457697040203698e+02,2.343125028070039698e+05,2.143125028070039698e+05,1.300000000000000044e+00,2.845715897163734631e+00,5.000000000000000000e-01,5.927823086269684572e-01,5.812550897268832228e-01,3.340374923296610010e+00,2.565505818322236786e-01,2.400321695002824995e-01,3.000000000000000000e+00,6.689892530441284582e-07,3.808669814198280505e+02,3.936099465032185218e+00,4.497549748148676940e+01,7.340710516770950766e-01,6.914843599199359536e-01,2.690352141826387461e-02,False,False,True,True,invalid
3.384362266667615700e+02,2.822265958972196095e+05,2.622265958972196095e+05,1.300000000000000044e+00,1.962045274390012306e+00,5.000000000000000000e-01,2.039920820066676022e-01,7.964738521403397220e-01,1.012365060531446481e+00,3.576284938047322171e-01,2.820861042730825607e-01,4.000000000000000000e+00,4.628060716390610099e-06,1.723633635709450118e+01,2.847050366456059578e+01,5.865654786875567339e+01,1.253759693773369710e-01,8.372367934863035321e-01,1.533657437599395268e-01,False,False,True,True,invalid
3.604663517447898471e+02,1.319540465716370381e+05,1.119540465716370381e+05,1.300000000000000044e+00,2.318177350302145889e+00,5.000000000000000000e-01,1.699447427261608079e-01,6.508763982189835762e-01,1.042779919161636037e+00,3.887276848134263441e-01,2.472869752061291893e-01,5.000000000000000000e+00,6.945659399032593029e-07,2.606588546016870396e+02,2.264932392155749952e+01,3.500303728805909032e+01,8.769518927717763201e-01,2.369978890269318628e-01,7.784320358379905880e-01,False,False,True,True,invalid
3.429123090539517875e+02,1.823763963114508661e+05,1.623763963114508661e+05,1.300000000000000044e+00,2.663381983495524352e+00,5.000000000000000000e-01,3.836370101064948690e-01,5.841410255569285948e-01,2.834472805825760666e+00,1.528528964541453206e-01,1.675321910319971797e-01,3.000000000000000000e+00,2.080215623974800277e-06,2.843080723605496019e+02,3.732059621953538908e+01,7.790727028065077775e+01,1.349682284882271210e-01,1.964288141167795307e-02,4.268865674455640802e-01,False,False,True,True,invalid
3.347793299997819076e+02,2.343935097102052823e+05,2.143935097102052823e+05,1.300000000000000044e+00,2.194767534047140423e+00,5.000000000000000000e-01,6.841405596865460792e-01,6.571346621351512596e-01,3.424485345727089847e+00,3.306937774791760543e-01,2.843701396139698412e-01,5.000000000000000000e+00,1.105028951764106829e-06,4.037994617436922908e+02,2.487791046263950179e+01,8.226801715145865046e+01,3.489482991805398782e-01,3.510587701559891860e-01,7.514727940779764026e-01,False,False,True,True,invalid
3.467389601589205768e+02,1.392764865607112297e+05,1.192764865607112297e+05,1.300000000000000044e+00,1.320684968999695563e+00,5.000000000000000000e-01,1.978840016145385627e-01,6.533828815975194493e-01,3.750690032771986093e+00,3.050890159936370249e-01,2.011153571488886183e-01,4.000000000000000000e+00,3.941243035793304798e-06,2.436052845836008771e+02,7.734809381486061675e+00,1.372679236418941906e-01,3.418040251333571145e-01,9.251516162137858323e-01,5.203178055246159284e-01,True,True,False,False,invalid
